t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.97,-1.3792,-1.3015,3.5498,0.58015,-0.80774,0.020729,-0.10272,10.26,-0.92825,1.2554,-1.3862,-0.72142,-0.695,6.0788,29.848,-19.589,0,0,0,6.7304,6.7863,6.8295,6.8482,-18.626,-10.214,-45.265,140.51,-24.589,258.86
0.98,-1.2763,-1.3093,3.5614,0.57514,-0.81191,0.022578,-0.097531,10.32,-0.63028,1.0573,-1.3154,-0.65874,-0.6523,5.8992,29.746,-20.028,0,0,0,6.7389,6.7969,6.8196,6.8457,-17.329,-10.313,-42.548,119.04,4.722,284.99
0.99,-1.1728,-1.3141,3.571,0.57038,-0.81577,0.024429,-0.092666,10.378,-0.33334,0.85495,-1.2322,-0.60442,-0.61878,5.7315,29.643,-20.439,0,0,0,6.747,6.8077,6.8097,6.8437,-16.24,-10.119,-39.555,99.08,34.184,314.18
1,-1.0687,-1.316,3.5785,0.56594,-0.81931,0.026275,-0.088087,10.435,-0.037402,0.64864,-1.1358,-0.55787,-0.59407,5.5738,29.544,-20.818,0,0,0,6.7544,6.8186,6.8002,6.8425,-15.341,-9.6289,-36.254,81.081,63.772,346.61
1.01,-0.96412,-1.3149,3.5839,0.56187,-0.82249,0.028114,-0.083748,10.49,0.25757,0.4387,-1.0254,-0.51843,-0.57751,5.4242,29.452,-21.163,0,0,0,6.7608,6.8293,6.7915,6.8421,-14.611,-8.843,-32.612,65.375,93.369,382.31
1.02,-0.85895,-1.3108,3.5873,0.55826,-0.8253,0.029959,-0.079602,10.543,0.55166,0.22551,-0.9004,-0.48539,-0.56826,5.2811,29.368,-21.469,0,0,0,6.7663,6.8397,6.7834,6.8426,-14.027,-7.7631,-28.599,51.845,122.47,420.67
1.03,-0.75326,-1.3038,3.5884,0.55516,-0.82769,0.031828,-0.075601,10.595,0.84498,0.0094556,-0.76032,-0.45819,-0.56543,5.1432,29.297,-21.734,0,0,0,6.7707,6.8495,6.7762,6.8438,-13.568,-6.3972,-24.192,40.259,150.48,460.9
1.04,-0.64705,-1.2939,3.5874,0.55266,-0.82963,0.033751,-0.071694,10.646,1.1377,-0.20901,-0.60507,-0.43636,-0.56806,5.0094,29.241,-21.952,0,0,0,6.7742,6.8586,6.7699,6.8458,-13.216,-4.7593,-19.377,30.382,176.78,502.25
1.05,-0.54034,-1.2811,3.5842,0.55082,-0.83109,0.035767,-0.067826,10.696,1.4299,-0.42941,-0.43484,-0.41961,-0.5752,4.8786,29.203,-22.12,0,0,0,6.7765,6.8669,6.7644,6.8483,-12.955,-2.8693,-14.146,21.981,200.77,543.93
1.06,-0.43314,-1.2653,3.5788,0.54972,-0.83203,0.037921,-0.063943,10.744,1.7218,-0.65122,-0.25008,-0.40782,-0.58583,4.75,29.185,-22.233,0,0,0,6.7779,6.874,6.7597,6.8512,-12.772,-0.75353,-8.5002,14.821,221.85,585.16
1.07,-0.32547,-1.2466,3.5712,0.54942,-0.83242,0.040265,-0.059982,10.791,2.0136,-0.87388,-0.051524,-0.40106,-0.59897,4.6229,29.189,-22.288,0,0,0,6.7781,6.8799,6.7557,6.8544,-12.655,1.556,-2.4472,8.6699,239.42,625.17
1.08,-0.21734,-1.225,3.5614,0.54998,-0.8322,0.042858,-0.055882,10.836,2.3056,-1.0968,0.1598,-0.39962,-0.61363,4.4967,29.216,-22.281,0,0,0,6.7773,6.8843,6.7525,6.8578,-12.596,4.0211,3.9966,3.2927,252.86,663.19
1.09,-0.10875,-1.2005,3.5493,0.55146,-0.83135,0.045757,-0.051574,10.881,2.598,-1.3193,0.38258,-0.40402,-0.62891,4.3708,29.269,-22.207,0,0,0,6.7756,6.8873,6.7498,6.8611,-12.588,6.5975,10.807,-1.5443,261.58,698.44
1.1,0.00027087,-1.1731,3.535,0.55389,-0.82981,0.049023,-0.046988,10.924,2.8911,-1.5407,0.61522,-0.41501,-0.64396,4.2448,29.348,-22.064,0,0,0,6.7731,6.8889,6.7478,6.8643,-12.626,9.2348,17.954,-6.0749,264.96,730.14
1.11,0.10972,-1.1427,3.5185,0.55731,-0.82756,0.052712,-0.042049,10.965,3.1851,-1.7603,0.85578,-0.43356,-0.65807,4.1182,29.454,-21.847,0,0,0,6.7702,6.889,6.7463,6.8672,-12.709,11.877,25.396,-10.533,262.41,757.51
1.12,0.21958,-1.1094,3.4998,0.56175,-0.82454,0.056874,-0.036678,11.006,3.4803,-1.9774,1.102,-0.46083,-0.67065,3.9905,29.586,-21.555,0,0,0,6.7669,6.8878,6.7454,6.8697,-12.837,14.461,33.087,-15.152,253.31,779.8
1.13,0.32983,-1.0731,3.4789,0.56719,-0.82071,0.06155,-0.030797,11.045,3.7769,-2.1911,1.3512,-0.49816,-0.68128,3.8613,29.743,-21.185,0,0,0,6.7639,6.8855,6.7451,6.8719,-13.013,16.919,40.972,-20.166,237.07,796.2
1.14,0.44048,-1.0338,3.456,0.57363,-0.81603,0.066766,-0.024323,11.083,4.0752,-2.4008,1.6005,-0.54689,-0.68971,3.73,29.924,-20.735,0,0,0,6.7615,6.8825,6.7455,6.8737,-13.242,19.177,48.989,-25.809,213.09,805.96
1.15,0.55149,-0.99158,3.4309,0.58103,-0.81046,0.07253,-0.017179,11.12,4.3754,-2.6056,1.8463,-0.60838,-0.69591,3.5962,30.125,-20.205,0,0,0,6.7602,6.879,6.7467,6.8751,-13.532,21.153,57.067,-32.315,180.74,808.3
1.16,0.66287,-0.94631,3.4039,0.58935,-0.80397,0.078828,-0.0092932,11.155,4.6778,-2.8046,2.085,-0.68377,-0.70002,3.4592,30.345,-19.594,0,0,0,6.7605,6.8754,6.749,6.8761,-13.892,22.762,65.127,-39.917,139.44,802.43
1.17,0.77459,-0.89802,3.3749,0.59851,-0.79653,0.085621,-0.00060083,11.189,4.9824,-2.9972,2.3125,-0.77392,-0.70236,3.3181,30.579,-18.903,0,0,0,6.7627,6.8721,6.7525,6.8768,-14.335,23.91,73.085,-48.85,88.566,787.59
1.18,0.88664,-0.84666,3.344,0.60841,-0.78812,0.092843,0.0089472,11.221,5.2894,-3.1824,2.5246,-0.8792,-0.70343,3.1721,30.822,-18.133,0,0,0,6.7672,6.8695,6.7573,6.8772,-14.875,24.499,80.847,-59.347,27.527,763
1.19,0.99901,-0.79222,3.3112,0.61895,-0.77874,0.1004,0.019382,11.252,5.5988,-3.3596,2.7169,-0.9994,-0.70389,3.0202,31.067,-17.287,0,0,0,6.7742,6.8678,6.7633,6.8772,-15.528,24.425,88.31,-71.637,-44.267,727.89
1.2,1.1117,-0.73467,3.2768,0.63001,-0.76841,0.10816,0.03071,11.282,5.9107,-3.5279,2.8855,-1.1336,-0.70452,2.8611,31.308,-16.368,0,0,0,6.7835,6.8672,6.7706,6.8769,-16.313,23.579,95.369,-85.686,-126.46,682.25
1.21,1.2246,-0.674,3.2407,0.64143,-0.75715,0.11599,0.042916,11.31,6.2249,-3.6867,3.0273,-1.2803,-0.70608,2.6935,31.536,-15.381,0,0,0,6.7945,6.8678,6.7785,6.8761,-17.246,21.867,101.92,-101.08,-217.29,627.12
1.22,1.3379,-0.61017,3.2031,0.65309,-0.74501,0.12372,0.055955,11.336,6.5414,-3.8353,3.1406,-1.4373,-0.70925,2.5157,31.742,-14.331,0,0,0,6.8065,6.8691,6.7866,6.8748,-18.338,19.211,107.88,-117.36,-314.9,563.65
1.23,1.4514,-0.54316,3.1641,0.66484,-0.73206,0.13117,0.06976,11.36,6.8597,-3.9731,3.2247,-1.6024,-0.71465,2.3262,31.916,-13.225,0,0,0,6.8184,6.8708,6.7938,6.8727,-19.595,15.552,113.17,-134.08,-417.43,492.97
1.24,1.5651,-0.47297,3.1237,0.67657,-0.71837,0.13818,0.084244,11.382,7.1795,-4.0997,3.2804,-1.7732,-0.72279,2.1232,32.049,-12.07,0,0,0,6.8291,6.872,6.7991,6.8692,-21.019,10.852,117.72,-150.79,-523.02,416.22
1.25,1.679,-0.39957,3.0821,0.68817,-0.70403,0.14458,0.099309,11.402,7.5005,-4.2144,3.3097,-1.9476,-0.73411,1.9052,32.13,-10.874,0,0,0,6.8373,6.8717,6.801,6.8635,-22.609,5.0881,121.48,-167.05,-629.8,334.54
1.26,1.7931,-0.32296,3.0394,0.69953,-0.68913,0.15023,0.11485,11.42,7.8219,-4.317,3.3155,-2.1239,-0.74901,1.6705,32.148,-9.6435,0,0,0,6.8415,6.8684,6.7981,6.8546,-24.357,-1.7418,124.4,-182.41,-735.91,249.07
1.27,1.9074,-0.24313,2.9958,0.7106,-0.67374,0.15499,0.13075,11.436,8.1432,-4.4072,3.3014,-2.3016,-0.76782,1.4176,32.092,-8.3885,0,0,0,6.8403,6.8607,6.7887,6.8414,-26.253,-9.6218,126.45,-196.4,-839.5,160.94
1.28,2.0218,-0.1601,2.9513,0.72133,-0.65794,0.15875,0.14692,11.448,8.4635,-4.4847,3.2714,-2.4806,-0.79084,1.145,31.952,-7.1174,0,0,0,6.8321,6.847,6.7709,6.8224,-28.279,-18.517,127.61,-208.6,-938.7,71.298
1.29,2.1363,-0.073868,2.9061,0.73169,-0.6418,0.16142,0.16328,11.458,8.7819,-4.5495,3.2298,-2.6619,-0.81837,0.85163,31.718,-5.8392,0,0,0,6.8153,6.8256,6.743,6.7963,-30.417,-28.375,127.88,-218.54,-1031.6,-18.72
1.3,2.251,0.015532,2.8604,0.74168,-0.62535,0.16292,0.17975,11.465,9.0975,-4.6015,3.181,-2.8476,-0.8507,0.5364,31.381,-4.5629,0,0,0,6.7885,6.7946,6.7032,6.7615,-32.641,-39.123,127.24,-225.77,-1116.5,-107.98
1.31,2.3656,0.10807,2.8142,0.75129,-0.60862,0.16318,0.19627,11.469,9.4092,-4.6408,3.1291,-3.0405,-0.8881,0.19861,30.933,-3.2973,0,0,0,6.7502,6.7526,6.6499,6.7167,-34.922,-50.671,125.72,-229.86,-1191.3,-195.33
1.32,2.4803,0.2037,2.7676,0.76055,-0.59159,0.16214,0.21282,11.469,9.7158,-4.6675,3.0781,-3.2441,-0.93087,-0.16212,30.366,-2.0512,0,0,0,6.6992,6.698,6.5817,6.6607,-37.226,-62.91,123.35,-230.34,-1254.3,-279.65
1.33,2.595,0.30236,2.7208,0.76948,-0.57426,0.15973,0.22937,11.466,10.016,-4.6819,3.0314,-3.4627,-0.9793,-0.54586,29.673,-0.83311,0,0,0,6.6346,6.6297,6.4974,6.5924,-39.515,-75.712,120.15,-226.77,-1303.7,-359.79
1.34,2.7096,0.404,2.674,0.77812,-0.55655,0.1559,0.24592,11.458,10.309,-4.6843,2.9925,-3.7011,-1.0336,-0.95224,28.85,0.34909,0,0,0,6.5557,6.5469,6.3963,6.5112,-41.747,-88.931,116.17,-218.7,-1337.4,-434.61
1.35,2.8242,0.50851,2.6272,0.78649,-0.5384,0.15055,0.26248,11.447,10.593,-4.6751,2.9641,-3.9643,-1.0941,-1.3804,27.893,1.4879,0,0,0,6.462,6.4491,6.2782,6.417,-43.873,-102.4,111.47,-205.69,-1353.7,-502.98
1.36,2.9386,0.61581,2.5805,0.79463,-0.51968,0.1436,0.27907,11.431,10.866,-4.6547,2.949,-4.2573,-1.1607,-1.8292,26.802,2.5764,0,0,0,6.3536,6.3366,6.1435,6.3099,-45.842,-115.94,106.13,-187.27,-1350.8,-563.76
1.37,3.0528,0.7258,2.5341,0.80255,-0.50026,0.13493,0.2957,11.41,11.128,-4.6238,2.9495,-4.585,-1.2332,-2.2966,25.575,3.6087,0,0,0,6.231,6.21,5.9935,6.1909,-47.599,-129.35,100.23,-163.02,-1326.7,-615.81
1.38,3.1667,0.83833,2.4881,0.81028,-0.47998,0.12443,0.31238,11.385,11.377,-4.5828,2.9675,-4.951,-1.3114,-2.7802,24.216,4.5794,0,0,0,6.0954,6.0709,5.8304,6.0615,-49.083,-142.4,93.849,-132.96,-1281.2,-658.66
1.39,3.2804,0.95329,2.4425,0.81781,-0.45864,0.11194,0.3291,11.354,11.612,-4.5324,3.0045,-5.3576,-1.3944,-3.2772,22.729,5.4844,0,0,0,5.9484,5.9216,5.6571,5.9235,-50.241,-154.91,87.085,-97.821,-1216.2,-692.7
1.4,3.3938,1.0705,2.3975,0.82512,-0.43603,0.097323,0.34582,11.319,11.831,-4.4733,3.0614,-5.8049,-1.4812,-3.7838,21.12,6.3201,0,0,0,5.7924,5.7653,5.4779,5.7795,-51.025,-166.67,80.022,-58.362,-1133.7,-718.41
1.41,3.5068,1.1899,2.3531,0.83214,-0.41192,0.080442,0.36248,11.279,12.034,-4.4062,3.1385,-6.2897,-1.5705,-4.2963,19.398,7.0841,0,0,0,5.63,5.6057,5.298,5.6325,-51.397,-177.53,72.743,-15.354,-1035.8,-736.27
1.42,3.6194,1.3111,2.3094,0.8388,-0.38609,0.061174,0.37895,11.233,12.219,-4.3319,3.2353,-6.8038,-1.66,-4.8103,17.573,7.7745,0,0,0,5.4642,5.4474,5.124,5.4855,-51.323,-187.34,65.322,30.435,-924.5,-746.75
1.43,3.7315,1.4342,2.2665,0.84499,-0.35833,0.039451,0.39502,11.183,12.385,-4.251,3.3503,-7.3328,-1.7471,-5.3212,15.655,8.3903,0,0,0,5.2981,5.2956,4.9636,5.342,-50.781,-195.98,57.831,78.237,-801.89,-750.33
1.44,3.843,1.5588,2.2244,0.85054,-0.32846,0.015284,0.41043,11.127,12.532,-4.1643,3.4808,-7.8546,-1.8282,-5.8243,13.658,8.9311,0,0,0,5.1354,5.1557,4.8251,5.205,-49.754,-203.35,50.336,127.28,-670.03,-747.49
1.45,3.954,1.6848,2.1832,0.85531,-0.29638,-0.011193,0.42484,11.066,12.658,-4.0726,3.6231,-8.339,-1.8991,-6.3146,11.593,9.3972,0,0,0,4.9802,5.0331,4.7169,5.0779,-48.234,-209.36,42.901,176.81,-530.95,-738.71
1.46,4.0643,1.8119,2.1429,0.8591,-0.26209,-0.039689,0.4378,11.001,12.764,-3.9766,3.7716,-8.7493,-1.9553,-6.7873,9.4753,9.7895,0,0,0,4.8377,4.933,4.646,4.9636,-46.219,-213.95,35.581,226.04,-386.71,-724.46
1.47,4.174,1.94,2.1037,0.8618,-0.22573,-0.06973,0.44887,10.93,12.848,-3.8771,3.9199,-9.0462,-1.9925,-7.2374,7.3189,10.109,0,0,0,4.7138,4.8592,4.617,4.8658,-43.717,-217.08,28.428,274.21,-239.37,-705.21
1.48,4.2829,2.0688,2.0654,0.86333,-0.18756,-0.10066,0.45754,10.856,12.91,-3.7747,4.0611,-9.1939,-2.0075,-7.6601,5.1386,10.359,0,0,0,4.6155,4.8143,4.6305,4.7883,-40.741,-218.73,21.491,320.56,-90.98,-681.45
1.49,4.3911,2.1981,2.0282,0.86372,-0.14798,-0.13169,0.4634,10.777,12.95,-3.6701,4.1885,-9.1679,-1.9988,-8.0507,2.9492,10.54,0,0,0,4.5498,4.7989,4.6833,4.7354,-37.314,-218.9,14.813,364.31,56.408,-653.64
1.5,4.4984,2.3277,1.992,0.86311,-0.10748,-0.16193,0.46612,10.695,12.969,-3.5641,4.2965,-8.9601,-1.967,-8.4049,0.76538,10.656,0,0,0,4.5226,4.8123,4.7686,4.7111,-33.466,-217.62,8.4304,404.7,200.74,-622.28
1.51,4.605,2.4574,1.9569,0.86174,-0.066585,-0.19052,0.46548,10.609,12.966,-3.4572,4.3811,-8.5813,-1.9149,-8.7187,-1.3984,10.71,0,0,0,4.537,4.8523,4.878,4.7182,-29.234,-214.91,2.3775,440.95,339.96,-587.83
1.52,4.7106,2.5869,1.9229,0.85992,-0.025788,-0.2167,0.46143,10.521,12.941,-3.3501,4.4405,-8.0579,-1.847,-8.9885,-3.5282,10.705,0,0,0,4.5928,4.9162,5.0034,4.7576,-24.663,-210.84,-3.3175,472.31,472.02,-550.77
1.53,4.8154,2.7161,1.8899,0.85797,0.014498,-0.23984,0.45405,10.43,12.895,-3.2433,4.4741,-7.4263,-1.7686,-9.2111,-5.6109,10.645,0,0,0,4.6863,5.0011,5.1379,4.8276,-19.807,-205.5,-8.6308,497.99,594.86,-511.58
1.54,4.9192,2.8448,1.858,0.85618,0.053957,-0.25952,0.44351,10.337,12.829,-3.1374,4.4825,-6.7253,-1.685,-9.3839,-7.6343,10.533,0,0,0,4.8108,5.1034,5.2768,4.9247,-14.725,-198.98,-13.544,517.24,706.44,-470.73
1.55,5.0221,2.9727,1.8272,0.85477,0.09237,-0.27546,0.43006,10.242,12.743,-3.0328,4.4669,-5.9905,-1.601,-9.505,-9.587,10.375,0,0,0,4.9588,5.2197,5.4168,5.0435,-9.486,-191.41,-18.041,529.29,804.69,-428.7
1.56,5.124,3.0996,1.7973,0.85388,0.12959,-0.28757,0.414,10.147,12.638,-2.93,4.4282,-5.2513,-1.5203,-9.5733,-11.459,10.174,0,0,0,5.1221,5.3461,5.5558,5.1782,-4.1658,-182.94,-22.115,533.36,887.56,-385.96
1.57,5.225,3.2253,1.7685,0.85353,0.16551,-0.29586,0.39567,10.051,12.514,-2.8294,4.3674,-4.53,-1.4453,-9.5884,-13.243,9.9343,0,0,0,5.2933,5.479,5.6922,5.3232,1.1528,-173.72,-25.76,528.98,953.61,-342.95
1.58,5.3251,3.3498,1.7407,0.85367,0.20006,-0.30045,0.37543,9.9552,12.373,-2.7314,4.285,-3.8419,-1.3776,-9.5506,-14.932,9.6603,0,0,0,5.4661,5.6145,5.8249,5.4728,6.3872,-163.92,-28.974,516.62,1003.5,-299.92
1.59,5.4241,3.4727,1.7139,0.85418,0.23314,-0.30156,0.35368,9.8601,12.216,-2.6363,4.1815,-3.1965,-1.3177,-9.4611,-16.52,9.3563,0,0,0,5.6353,5.7496,5.9527,5.6226,11.461,-153.7,-31.759,497,1038.2,-257.06
1.6,5.5223,3.5941,1.688,0.85489,0.26466,-0.29945,0.33084,9.7661,12.043,-2.5444,4.0574,-2.5996,-1.2654,-9.3221,-18.005,9.0266,0,0,0,5.7972,5.8811,6.0746,5.7688,16.305,-143.2,-34.117,470.82,1058.8,-214.6
1.61,5.6195,3.7136,1.663,0.85562,0.29451,-0.29446,0.30736,9.6738,11.856,-2.4559,3.9139,-2.0541,-1.2203,-9.136,-19.384,8.6754,0,0,0,5.949,6.0066,6.1894,5.9085,20.858,-132.57,-36.053,438.76,1066.4,-172.74
1.62,5.7158,3.8311,1.6389,0.85622,0.32259,-0.28696,0.28369,9.5836,11.656,-2.3709,3.7524,-1.5614,-1.1814,-8.9061,-20.656,8.3069,0,0,0,6.089,6.1241,6.2961,6.0395,25.063,-121.91,-37.574,401.55,1062.2,-131.7
1.63,5.8112,3.9466,1.6156,0.85655,0.34879,-0.27736,0.26026,9.4958,11.443,-2.2898,3.5754,-1.1216,-1.1478,-8.6361,-21.823,7.9252,0,0,0,6.2159,6.2321,6.394,6.1605,28.874,-111.36,-38.69,359.87,1047.1,-91.684
1.64,5.9057,4.06,1.5931,0.85652,0.37307,-0.26609,0.23747,9.411,11.22,-2.2125,3.3859,-0.73383,-1.1184,-8.3301,-22.884,7.5344,0,0,0,6.3292,6.3295,6.4825,6.2706,32.248,-101.01,-39.412,314.42,1022.2,-52.907
1.65,5.9994,4.171,1.5713,0.85609,0.39537,-0.25354,0.21566,9.3293,10.986,-2.1391,3.1871,-0.39644,-1.0919,-7.9927,-23.844,7.1383,0,0,0,6.4288,6.4157,6.5614,6.3693,35.152,-90.946,-39.753,265.92,988.55,-15.58
1.66,6.0923,4.2796,1.5503,0.85526,0.41572,-0.24012,0.19509,9.2512,10.743,-2.0697,2.9823,-0.10711,-1.0672,-7.6287,-24.704,6.7406,0,0,0,6.5149,6.4903,6.6305,6.4567,37.559,-81.26,-39.729,215.06,947.3,20.087
1.67,6.1844,4.3858,1.5299,0.85405,0.43415,-0.22616,0.17596,9.1768,10.492,-2.0043,2.7748,0.13699,-1.0433,-7.2432,-25.47,6.3449,0,0,0,6.5881,6.5535,6.6901,6.533,39.448,-72.021,-39.358,162.53,899.49,53.883
1.68,6.2758,4.4895,1.5102,0.85253,0.45076,-0.21198,0.15836,9.1064,10.234,-1.9428,2.5675,0.33899,-1.019,-6.8415,-26.146,5.9545,0,0,0,6.6489,6.6056,6.7404,6.5987,40.806,-63.289,-38.658,109.05,846.18,85.596
1.69,6.3666,4.5905,1.491,0.85076,0.46563,-0.19782,0.14235,9.04,9.9694,-1.8852,2.3627,0.50215,-0.99324,-6.4289,-26.738,5.5727,0,0,0,6.6983,6.6471,6.7819,6.6547,41.628,-55.113,-37.653,55.304,788.45,115.02
1.7,6.4566,4.6888,1.4725,0.84881,0.4789,-0.1839,0.12789,8.9778,9.6994,-1.8313,2.1622,0.6297,-0.96506,-6.0107,-27.251,5.2024,0,0,0,6.7372,6.6788,6.8154,6.7016,41.914,-47.531,-36.366,2.0039,727.36,141.93
1.71,6.5461,4.7844,1.4544,0.84676,0.49067,-0.17036,0.11492,8.9198,9.4246,-1.7811,1.9676,0.72475,-0.93358,-5.5924,-27.691,4.8462,0,0,0,6.7667,6.7016,6.8414,6.7405,41.672,-40.573,-34.824,-50.152,664,166.13
1.72,6.6351,4.8773,1.4368,0.84468,0.50108,-0.15733,0.10335,8.866,9.1458,-1.7343,1.7798,0.7902,-0.89802,-5.179,-28.064,4.5067,0,0,0,6.7878,6.7166,6.8608,6.7722,40.917,-34.255,-33.054,-100.46,599.42,187.4
1.73,6.7235,4.9673,1.4197,0.8426,0.51025,-0.14491,0.093053,8.8162,8.8635,-1.6909,1.5996,0.82876,-0.85775,-4.7757,-28.378,4.1858,0,0,0,6.8017,6.7249,6.8744,6.7977,39.671,-28.585,-31.086,-148.23,534.7,205.54
1.74,6.8114,5.0546,1.403,0.8406,0.51829,-0.13316,0.083891,8.7704,8.5784,-1.6505,1.4276,0.84295,-0.81231,-4.3871,-28.638,3.8855,0,0,0,6.8094,6.7277,6.883,6.8178,37.963,-23.558,-28.954,-192.75,470.92,220.32
1.75,6.8989,5.1389,1.3867,0.83869,0.52531,-0.12212,0.075723,8.7284,8.2909,-1.6131,1.2641,0.83516,-0.76146,-4.0178,-28.851,3.6072,0,0,0,6.8123,6.7262,6.8874,6.8333,35.829,-19.16,-26.692,-233.32,409.14,231.55
1.76,6.986,5.2204,1.3707,0.83691,0.53141,-0.11182,0.068407,8.69,8.0015,-1.5783,1.1095,0.80772,-0.70516,-3.6718,-29.023,3.352,0,0,0,6.8112,6.7216,6.8884,6.8449,33.312,-15.365,-24.336,-269.25,350.43,239
1.77,7.0727,5.2989,1.3551,0.83529,0.53667,-0.10228,0.061803,8.6549,7.7106,-1.546,0.96411,0.76297,-0.64365,-3.3527,-29.16,3.1206,0,0,0,6.8072,6.7151,6.8865,6.8533,30.462,-12.138,-21.925,-299.82,295.86,242.47
1.78,7.1591,5.3746,1.3398,0.83383,0.54118,-0.093502,0.055778,8.6228,7.4184,-1.5158,0.82824,0.70329,-0.57742,-3.0635,-29.268,2.9135,0,0,0,6.8013,6.7077,6.8825,6.8589,27.336,-9.431,-19.5,-324.48,246.35,241.82
1.79,7.2452,5.4473,1.3248,0.83255,0.54501,-0.085479,0.050208,8.5935,7.1253,-1.4876,0.70219,0.63107,-0.50719,-2.8067,-29.351,2.7306,0,0,0,6.7942,6.7002,6.8769,6.8622,23.992,-7.1937,-17.101,-343.35,201.93,237.28
1.8,7.331,5.5171,1.31,0.83144,0.54825,-0.0782,0.044979,8.5666,6.8314,-1.4611,0.58625,0.54859,-0.43373,-2.5842,-29.413,2.5713,0,0,0,6.7865,6.6931,6.8702,6.8637,20.487,-5.3763,-14.766,-356.8,162.35,229.2
1.81,7.4165,5.5839,1.2956,0.8305,0.55095,-0.071643,0.039986,8.5417,6.5371,-1.4361,0.48067,0.45799,-0.35792,-2.3973,-29.459,2.4349,0,0,0,6.7788,6.6872,6.8629,6.8639,16.873,-3.9313,-12.528,-365.19,127.39,217.93
1.82,7.5018,5.6478,1.2813,0.82972,0.55317,-0.065783,0.035138,8.5185,6.2423,-1.4124,0.38567,0.36131,-0.28063,-2.247,-29.493,2.3203,0,0,0,6.7716,6.6826,6.8553,6.8631,13.199,-2.8138,-10.417,-368.86,96.808,203.83
1.83,7.5869,5.7088,1.2673,0.8291,0.55498,-0.06059,0.030351,8.4966,5.9472,-1.3896,0.30142,0.26047,-0.2028,-2.1334,-29.517,2.2261,0,0,0,6.7652,6.6797,6.8479,6.8616,9.5099,-1.9813,-8.4596,-368.18,70.356,187.24
1.84,7.6717,5.7668,1.2535,0.82861,0.55643,-0.05603,0.025555,8.4757,5.652,-1.3678,0.22804,0.15728,-0.12531,-2.0567,-29.533,2.1505,0,0,0,6.7599,6.6786,6.8408,6.8597,5.8482,-1.3937,-6.6791,-363.51,47.799,168.52
1.85,7.7564,5.8218,1.2399,0.82824,0.55757,-0.052067,0.020689,8.4554,5.3566,-1.3466,0.1656,0.053416,-0.04904,-2.0162,-29.545,2.0918,0,0,0,6.756,6.6796,6.8344,6.8576,2.2518,-1.0132,-5.0951,-355.21,28.897,148.02
1.86,7.8408,5.8739,1.2266,0.82796,0.55845,-0.04866,0.015704,8.4353,5.0611,-1.3259,0.11408,-0.049551,0.025193,-2.0113,-29.554,2.0479,0,0,0,6.7535,6.6827,6.8288,6.8555,-1.245,-0.8044,-3.7235,-343.63,13.41,126.09
1.87,7.9251,5.923,1.2134,0.82776,0.55912,-0.045768,0.010557,8.415,4.7655,-1.3056,0.073382,-0.15019,0.096635,-2.0407,-29.562,2.0166,0,0,0,6.7526,6.6878,6.8241,6.8537,-4.611,-0.73439,-2.5768,-329.13,1.1005,103.09
1.88,8.0091,5.9692,1.2005,0.8276,0.55962,-0.043349,0.0052177,8.3943,4.4699,-1.2855,0.043328,-0.2472,0.16462,-2.103,-29.569,1.9956,0,0,0,6.7532,6.6949,6.8205,6.8522,-7.819,-0.77259,-1.6642,-312.07,-8.2719,79.354
1.89,8.093,6.0124,1.1877,0.82746,0.56,-0.041357,-0.00033763,8.3729,4.1741,-1.2656,0.023632,-0.33944,0.22856,-2.1965,-29.577,1.9825,0,0,0,6.7555,6.7038,6.8181,6.8511,-10.845,-0.89083,-0.99097,-292.82,-14.946,55.249
1.9,8.1766,6.0527,1.1752,0.82731,0.5603,-0.039749,-0.006124,8.3503,3.8783,-1.2458,0.013905,-0.42591,0.28799,-2.3192,-29.587,1.975,0,0,0,6.7593,6.7144,6.8169,6.8507,-13.669,-1.0633,-0.55925,-271.72,-19.162,31.121
1.91,8.26,6.09,1.1628,0.82713,0.56055,-0.038481,-0.012149,8.3264,3.5824,-1.2261,0.013656,-0.50576,0.34253,-2.4691,-29.599,1.9705,0,0,0,6.7645,6.7264,6.8169,6.8509,-16.275,-1.2667,-0.36745,-249.13,-21.158,7.3235
1.92,8.3431,6.1243,1.1506,0.8269,0.5608,-0.037508,-0.018414,8.3008,3.2863,-1.2064,0.022288,-0.57832,0.39193,-2.6439,-29.613,1.9668,0,0,0,6.771,6.7395,6.8179,6.8516,-18.648,-1.4799,-0.41051,-225.43,-21.174,-15.793
1.93,8.426,6.1557,1.1387,0.82657,0.56107,-0.03679,-0.024912,8.2734,2.9901,-1.1868,0.039103,-0.64306,0.43603,-2.8413,-29.628,1.9616,0,0,0,6.7786,6.7536,6.8201,6.853,-20.78,-1.6844,-0.67986,-200.95,-19.45,-37.876
1.94,8.5086,6.1841,1.1269,0.82614,0.5614,-0.036284,-0.031632,8.244,2.6938,-1.1672,0.063308,-0.69963,0.47478,-3.0587,-29.646,1.9525,0,0,0,6.7871,6.7683,6.8232,6.8549,-22.666,-1.8639,-1.1634,-176.07,-16.224,-58.574
