t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.97,-1.0413,-0.79996,2.823,0.63283,-0.76414,0.053283,-0.11303,11.052,0.16111,0.66378,-0.72976,-0.56764,-0.57953,7.701,30.623,-15.369,0,0,0,6.7791,6.8596,6.7712,6.8438,-16.592,-2.0369,-24.538,3.5989,24.773,511.3
0.98,-0.93043,-0.79682,2.8289,0.63089,-0.76631,0.054645,-0.10844,11.128,0.46725,0.50895,-0.57441,-0.54848,-0.58687,7.5353,30.605,-15.589,0,0,0,6.7745,6.857,6.7658,6.8408,-16.548,-1.6656,-19.367,6.1636,49.312,522.07
0.99,-0.81878,-0.79062,2.8332,0.62953,-0.76795,0.056083,-0.10387,11.203,0.77322,0.35217,-0.41495,-0.53147,-0.59343,7.3703,30.591,-15.757,0,0,0,6.7674,6.852,6.7624,6.8385,-16.452,-1.0556,-14.113,13.711,72.383,527.81
1,-0.70638,-0.78135,2.8359,0.6288,-0.76905,0.057631,-0.099289,11.276,1.0791,0.19399,-0.25289,-0.51535,-0.5972,7.2066,30.584,-15.871,0,0,0,6.7586,6.8452,6.761,6.8368,-16.261,-0.22514,-8.8254,25.119,93.283,529.06
1.01,-0.59327,-0.76903,2.8371,0.62869,-0.76959,0.059325,-0.094669,11.347,1.3849,0.034927,-0.089632,-0.49916,-0.59652,7.0455,30.587,-15.933,0,0,0,6.7488,6.8372,6.7615,6.8359,-15.941,0.80052,-3.5453,39.266,111.31,526.35
1.02,-0.47945,-0.75365,2.8366,0.62922,-0.76957,0.061203,-0.089985,11.417,1.6909,-0.12449,0.073505,-0.48222,-0.59013,6.8883,30.601,-15.942,0,0,0,6.7386,6.8286,6.7638,6.8359,-15.47,1.9892,1.6903,55.028,125.77,520.23
1.03,-0.36494,-0.73522,2.8346,0.63038,-0.769,0.063305,-0.085218,11.485,1.997,-0.28374,0.23526,-0.46419,-0.57719,6.7366,30.627,-15.899,0,0,0,6.7291,6.8201,6.7679,6.8369,-14.838,3.3016,6.8498,71.286,135.95,511.23
1.04,-0.24976,-0.71371,2.831,0.63216,-0.76786,0.065668,-0.080346,11.551,2.3035,-0.44231,0.39444,-0.44504,-0.55737,6.592,30.667,-15.806,0,0,0,6.721,6.8124,6.7735,6.839,-14.046,4.6915,11.907,86.915,141.15,499.9
1.05,-0.13392,-0.68914,2.8257,0.63454,-0.76616,0.068326,-0.075351,11.617,2.6104,-0.59969,0.54995,-0.42506,-0.53081,6.4562,30.721,-15.662,0,0,0,6.715,6.8062,6.7804,6.842,-13.106,6.1057,16.842,100.8,140.68,486.76
1.06,-0.017434,-0.6615,2.819,0.63751,-0.76391,0.071311,-0.070215,11.681,2.9179,-0.75539,0.7008,-0.40484,-0.49815,6.3304,30.789,-15.469,0,0,0,6.712,6.8021,6.7884,6.8459,-12.04,7.4838,21.638,111.8,133.82,472.37
1.07,0.099686,-0.63078,2.8106,0.64104,-0.76111,0.074646,-0.064918,11.743,3.2262,-0.90892,0.84614,-0.38532,-0.46052,6.2157,30.871,-15.229,0,0,0,6.7124,6.8005,6.797,6.8507,-10.883,8.7585,26.287,118.82,119.89,457.26
1.08,0.21743,-0.59698,2.8008,0.64509,-0.75775,0.078349,-0.059439,11.805,3.5354,-1.0598,0.98527,-0.36771,-0.41946,6.1128,30.964,-14.944,0,0,0,6.7166,6.8019,6.8058,6.856,-9.6808,9.8556,30.783,120.71,98.17,441.96
1.09,0.33578,-0.56007,2.7895,0.64962,-0.75386,0.082428,-0.053754,11.866,3.8455,-1.2077,1.1177,-0.35354,-0.3769,6.022,31.067,-14.614,0,0,0,6.7248,6.8062,6.8142,6.8617,-8.4897,10.694,35.127,116.37,67.969,427.03
1.1,0.45473,-0.52006,2.7767,0.65461,-0.74944,0.086882,-0.047833,11.925,4.1567,-1.352,1.2433,-0.3446,-0.33507,5.9428,31.177,-14.242,0,0,0,6.737,6.8136,6.8216,6.8672,-7.3778,11.184,39.326,104.67,28.583,412.98
1.11,0.57428,-0.47693,2.7624,0.66,-0.74448,0.0917,-0.041646,11.984,4.4691,-1.4924,1.3621,-0.34301,-0.29645,5.8739,31.289,-13.828,0,0,0,6.7526,6.8236,6.827,6.8721,-6.4244,11.232,43.392,84.492,-20.691,400.38
1.12,0.69442,-0.43068,2.7468,0.66577,-0.73901,0.096857,-0.035153,12.043,4.7825,-1.6284,1.4743,-0.35117,-0.26369,5.8135,31.399,-13.375,0,0,0,6.7712,6.8356,6.8296,6.8756,-5.72,10.735,47.34,54.705,-80.553,389.75
1.13,0.81514,-0.38128,2.7299,0.67187,-0.73302,0.10232,-0.02831,12.101,5.097,-1.7597,1.5807,-0.3718,-0.23954,5.7584,31.502,-12.882,0,0,0,6.7916,6.8489,6.828,6.8767,-5.3659,9.5838,51.195,14.312,-151.59,381.58
1.14,0.93643,-0.32873,2.7116,0.67827,-0.72652,0.10803,-0.021065,12.158,5.4125,-1.8859,1.6822,-0.40783,-0.22666,5.7046,31.588,-12.351,0,0,0,6.8122,6.8618,6.8214,6.8748,-5.4669,7.6693,54.98,-35.997,-232.83,375.69
1.15,1.0583,-0.27303,2.6922,0.68495,-0.7195,0.11394,-0.013358,12.215,5.7287,-2.0066,1.7799,-0.46195,-0.22705,5.6472,31.652,-11.782,0,0,0,6.8307,6.8725,6.8089,6.8687,-6.1124,4.9004,58.714,-94.272,-322.11,371.37
1.16,1.1807,-0.21416,2.6715,0.69188,-0.71196,0.11996,-0.0051262,12.271,6.0454,-2.1214,1.8749,-0.53661,-0.24208,5.5803,31.683,-11.177,0,0,0,6.8448,6.8788,6.7893,6.8573,-7.3723,1.2076,62.41,-158.53,-417.24,367.92
1.17,1.3037,-0.15212,2.6498,0.69905,-0.70387,0.12601,0.0036986,12.326,6.3623,-2.23,1.9684,-0.63413,-0.27257,5.4976,31.673,-10.534,0,0,0,6.8523,6.8788,6.7612,6.8393,-9.2964,-3.4567,66.073,-226.8,-516.05,364.62
1.18,1.4273,-0.086913,2.627,0.70645,-0.69523,0.13199,0.013185,12.381,6.6787,-2.332,2.0617,-0.75678,-0.31894,5.3921,31.611,-9.8553,0,0,0,6.8508,6.8703,6.7232,6.8131,-11.915,-9.1183,69.701,-297.1,-616.35,360.76
1.19,1.5513,-0.018547,2.6031,0.71406,-0.68599,0.13777,0.023404,12.434,6.9943,-2.427,2.1561,-0.90697,-0.3813,5.2569,31.487,-9.1404,0,0,0,6.8385,6.8514,6.6734,6.7773,-15.239,-15.781,73.284,-367.45,-715.97,355.64
1.2,1.6759,0.052968,2.5784,0.7219,-0.67614,0.14323,0.034424,12.486,7.3082,-2.5147,2.2527,-1.0874,-0.45957,5.085,31.292,-8.3899,0,0,0,6.8133,6.8202,6.6101,6.7304,-19.258,-23.428,76.807,-435.87,-812.72,348.54
1.21,1.801,0.12761,2.5529,0.72996,-0.66562,0.14821,0.046315,12.536,7.6198,-2.5947,2.3526,-1.301,-0.55356,4.8695,31.016,-7.6045,0,0,0,6.7738,6.7751,6.5318,6.6711,-23.943,-32.019,80.246,-500.37,-904.42,338.75
1.22,1.9266,0.20535,2.5266,0.73825,-0.65438,0.15256,0.059143,12.583,7.9282,-2.6667,2.457,-1.5515,-0.66303,4.6041,30.649,-6.7853,0,0,0,6.7186,6.7148,6.437,6.5982,-29.245,-41.492,83.57,-558.99,-988.88,325.57
1.23,2.0527,0.28616,2.4996,0.74679,-0.64236,0.15608,0.07297,12.628,8.2325,-2.7303,2.5668,-1.8427,-0.7877,4.2828,30.183,-5.9336,0,0,0,6.6468,6.6383,6.3246,6.5112,-35.097,-51.765,86.743,-609.74,-1063.9,308.27
1.24,2.1792,0.36999,2.472,0.75558,-0.62948,0.15854,0.087856,12.668,8.5315,-2.7852,2.6827,-2.1794,-0.92722,3.9006,29.611,-5.0511,0,0,0,6.558,6.5449,6.1939,6.4099,-41.408,-62.732,89.72,-650.65,-1127.4,286.16
1.25,2.306,0.45677,2.4439,0.76464,-0.61565,0.15971,0.10385,12.705,8.8243,-2.8312,2.8052,-2.5667,-1.0811,3.4535,28.927,-4.14,0,0,0,6.4518,6.4347,6.0452,6.2945,-48.07,-74.267,92.448,-679.73,-1177,258.51
1.26,2.4333,0.54645,2.4154,0.77399,-0.60077,0.15929,0.121,12.737,9.1097,-2.8679,2.9346,-3.0095,-1.2486,2.9385,28.124,-3.2032,0,0,0,6.3288,6.3081,5.8793,6.1663,-54.956,-86.22,94.869,-695,-1210.8,224.63
1.27,2.5608,0.63894,2.3866,0.78362,-0.58471,0.15698,0.13933,12.764,9.3864,-2.8952,3.0705,-3.5128,-1.4284,2.3541,27.201,-2.2439,0,0,0,6.1897,6.1661,5.6985,6.027,-61.918,-98.421,96.918,-694.49,-1226.3,183.79
1.28,2.6885,0.73414,2.3575,0.79352,-0.56733,0.15243,0.15883,12.784,9.6533,-2.9128,3.212,-4.0797,-1.6184,1.7004,26.156,-1.2663,0,0,0,6.0356,6.0105,5.5066,5.8794,-68.787,-110.68,98.52,-676.22,-1221.6,135.3
1.29,2.8164,0.83197,2.3284,0.80365,-0.54848,0.14526,0.17948,12.798,9.9091,-2.9205,3.3573,-4.7104,-1.8154,0.97928,24.988,-0.27526,0,0,0,5.8682,5.8442,5.3089,5.7266,-75.378,-122.78,99.597,-639.09,-1195.2,78.855
1.3,2.9444,0.93229,2.2992,0.81395,-0.52796,0.13511,0.2012,12.804,10.153,-2.9182,3.5039,-5.4008,-2.015,0.19438,23.701,0.72362,0,0,0,5.6902,5.671,5.112,5.5724,-81.511,-134.52,100.07,-584.74,-1148.9,15.498
1.31,3.0725,1.035,2.27,0.8243,-0.5056,0.12162,0.22383,12.801,10.383,-2.906,3.6482,-6.1407,-2.2116,-0.64887,22.3,1.724,0,0,0,5.5048,5.496,4.9243,5.4208,-87.023,-145.7,99.888,-515.32,-1084.6,-53.495
1.32,3.2004,1.1399,2.2411,0.83452,-0.48122,0.10449,0.24715,12.79,10.598,-2.8838,3.7854,-6.911,-2.3981,-1.5435,20.79,2.719,0,0,0,5.3154,5.3249,4.7563,5.2759,-91.774,-156.16,98.989,-433,-1004.5,-126.84
1.33,3.3283,1.2469,2.2124,0.84437,-0.45466,0.083535,0.27082,12.77,10.798,-2.8517,3.9099,-7.6812,-2.5662,-2.4814,19.18,3.7013,0,0,0,5.1261,5.1643,4.6194,5.1416,-95.647,-165.74,97.341,-339.92,-910.74,-203.27
1.34,3.4558,1.3558,2.1841,0.85355,-0.42583,0.058743,0.29441,12.741,10.982,-2.8098,4.0148,-8.4086,-2.7062,-3.4532,17.478,4.6632,0,0,0,4.9418,5.0214,4.5249,5.021,-98.544,-174.33,94.918,-238.25,-805.38,-281.49
1.35,3.583,1.4665,2.1562,0.8617,-0.39475,0.03034,0.31737,12.701,11.148,-2.7585,4.093,-9.0406,-2.8086,-4.4488,15.697,5.597,0,0,0,4.7696,4.9033,4.4816,4.9174,-100.39,-181.82,91.709,-130.14,-690.53,-360.22
1.36,3.7098,1.5787,2.1289,0.86849,-0.36158,-0.0011658,0.33909,12.652,11.295,-2.698,4.1385,-9.5213,-2.8651,-5.4574,13.846,6.4948,0,0,0,4.6187,4.8164,4.4933,4.8339,-101.13,-188.12,87.716,-17.738,-568.31,-438.2
1.37,3.836,1.6923,2.1023,0.87364,-0.32667,-0.034982,0.35892,12.592,11.424,-2.6287,4.1469,-9.803,-2.8712,-6.4677,11.938,7.3488,0,0,0,4.5001,4.765,4.5569,4.7746,-100.74,-193.17,82.952,96.79,-440.83,-514.13
1.38,3.9616,1.8071,2.0764,0.87697,-0.29051,-0.070098,0.37631,12.522,11.534,-2.5512,4.1177,-9.8583,-2.8271,-7.4683,9.9869,8.1514,0,0,0,4.4251,4.7516,4.6631,4.7439,-99.197,-196.92,77.445,211.29,-310.19,-586.73
1.39,4.0864,1.9229,2.0513,0.87851,-0.25371,-0.10541,0.39083,12.443,11.624,-2.4659,4.0541,-9.6876,-2.7385,-8.4478,8.0043,8.8953,0,0,0,4.4022,4.7758,4.7987,4.7463,-96.52,-199.37,71.233,323.61,-178.49,-654.74
1.4,4.2104,2.0395,2.0271,0.8784,-0.2169,-0.13985,0.40226,12.353,11.694,-2.3735,3.9628,-9.3193,-2.6151,-9.395,6.0039,9.5738,0,0,0,4.4348,4.8351,4.9507,4.7843,-92.739,-200.5,64.369,431.59,-47.853,-716.85
1.41,4.3335,2.1567,2.0038,0.87694,-0.18062,-0.17256,0.41058,12.255,11.744,-2.2747,3.8529,-8.8014,-2.4691,-10.299,3.9987,10.181,0,0,0,4.52,4.9256,5.1088,4.8575,-87.91,-200.33,56.92,533.07,79.621,-771.81
1.42,4.4555,2.2743,1.9816,0.87448,-0.14533,-0.20289,0.41594,12.148,11.774,-2.1701,3.7339,-8.1889,-2.3126,-11.15,2.0014,10.711,0,0,0,4.6498,5.0422,5.2669,4.9623,-82.107,-198.92,48.961,625.9,201.82,-818.32
1.43,4.5764,2.3921,1.9604,0.87137,-0.11129,-0.23048,0.41858,12.032,11.784,-2.0607,3.6149,-7.5333,-2.1561,-11.938,0.02418,11.159,0,0,0,4.8132,5.1791,5.4219,5.0928,-75.428,-196.32,40.586,707.93,316.65,-855.11
1.44,4.6961,2.51,1.9404,0.86793,-0.078631,-0.25516,0.41882,11.909,11.775,-1.9473,3.5029,-6.8755,-2.0075,-12.656,-1.9214,11.521,0,0,0,4.9987,5.3304,5.5726,5.2416,-67.991,-192.62,31.896,776.99,421.98,-880.9
1.45,4.8146,2.6276,1.9215,0.86441,-0.047348,-0.27696,0.41695,11.779,11.746,-1.8306,3.4033,-6.2442,-1.872,-13.296,-3.8249,11.796,0,0,0,5.1953,5.49,5.7185,5.4014,-59.938,-187.92,23.009,830.94,515.73,-894.41
1.46,4.9317,2.7448,1.9038,0.861,-0.017351,-0.29599,0.41323,11.644,11.698,-1.7116,3.3195,-5.6562,-1.7526,-13.853,-5.677,11.981,0,0,0,5.3942,5.6523,5.8587,5.5651,-51.429,-182.35,14.052,867.99,596.09,-894.61
1.47,5.0474,2.8615,1.8873,0.85784,0.011509,-0.31241,0.4079,11.503,11.632,-1.5913,3.2531,-5.1193,-1.6502,-14.324,-7.4695,12.077,0,0,0,5.5881,5.8125,5.9926,5.7271,-42.633,-176.04,5.1588,888.6,663.17,-882.07
1.48,5.1617,2.9774,1.872,0.85499,0.03941,-0.3264,0.40113,11.357,11.549,-1.4704,3.2044,-4.6342,-1.5646,-14.705,-9.1958,12.085,0,0,0,5.7719,5.9665,6.119,5.8826,-33.708,-169.13,-3.5503,894.03,717.74,-857.88
1.49,5.2746,3.0924,1.8579,0.85249,0.066539,-0.33814,0.39304,11.209,11.449,-1.3499,3.1727,-4.1976,-1.4949,-14.998,-10.85,12.007,0,0,0,5.942,6.1111,6.2367,6.0283,-24.799,-161.73,-11.964,885.53,760.58,-823.17
1.5,5.3859,3.2063,1.845,0.85038,0.093075,-0.34778,0.38373,11.058,11.332,-1.2305,3.1567,-3.8038,-1.4394,-15.202,-12.429,11.847,0,0,0,6.0964,6.2438,6.3447,6.1616,-16.04,-153.95,-19.982,864.37,792.46,-779.03
1.51,5.4957,3.319,1.8333,0.84862,0.11918,-0.35543,0.37324,10.905,11.2,-1.1132,3.1542,-3.4462,-1.3966,-15.32,-13.929,11.609,0,0,0,6.2337,6.3632,6.4419,6.2811,-7.5498,-145.91,-27.517,831.8,814.17,-726.57
1.52,5.604,3.4303,1.8227,0.84721,0.14499,-0.36117,0.36162,10.752,11.054,-0.99859,3.163,-3.1181,-1.3646,-15.354,-15.347,11.299,0,0,0,6.3535,6.4681,6.528,6.3859,0.56264,-137.7,-34.49,789.09,826.48,-666.92
1.53,5.7107,3.54,1.8133,0.8461,0.17061,-0.36507,0.34889,10.598,10.894,-0.88744,3.1802,-2.813,-1.3417,-15.31,-16.682,10.921,0,0,0,6.4562,6.5582,6.6028,6.4759,8.2025,-129.41,-40.835,737.5,830.17,-601.17
1.54,5.816,3.6481,1.8049,0.84524,0.19611,-0.36717,0.3351,10.446,10.721,-0.78036,3.2024,-2.5253,-1.3262,-15.192,-17.935,10.484,0,0,0,6.5422,6.6335,6.6665,6.5514,15.287,-121.13,-46.496,678.29,826.01,-530.44
1.55,5.9197,3.7544,1.7977,0.84457,0.22153,-0.36747,0.32029,10.295,10.535,-0.67793,3.2261,-2.25,-1.3164,-15.006,-19.105,9.9938,0,0,0,6.6127,6.6943,6.7196,6.6132,21.747,-112.92,-51.431,612.71,814.79,-455.84
1.56,6.0219,3.8588,1.7914,0.84402,0.24686,-0.36601,0.30452,10.146,10.339,-0.58064,3.2473,-1.9834,-1.3105,-14.759,-20.194,9.458,0,0,0,6.6689,6.7414,6.7631,6.6623,27.524,-104.85,-55.604,542.02,797.28,-378.48
1.57,6.1226,3.9611,1.786,0.8435,0.27206,-0.3628,0.28788,9.9995,10.132,-0.4889,3.2618,-1.7231,-1.307,-14.458,-21.203,8.8844,0,0,0,6.7123,6.7758,6.7978,6.7002,32.575,-96.989,-58.995,467.49,774.26,-299.46
1.58,6.2219,4.0614,1.7816,0.84292,0.29702,-0.35788,0.27052,9.8567,9.915,-0.40305,3.2654,-1.4679,-1.3041,-14.11,-22.135,8.2808,0,0,0,6.7444,6.7985,6.8249,6.7283,36.866,-89.381,-61.591,390.38,746.51,-219.9
1.59,6.3197,4.1594,1.7779,0.84221,0.32163,-0.35133,0.25259,9.7175,9.6893,-0.32335,3.2539,-1.2178,-1.3004,-13.724,-22.992,7.6552,0,0,0,6.7669,6.8108,6.8456,6.7483,40.378,-82.072,-63.395,311.94,714.8,-140.91
1.6,6.4162,4.2551,1.7751,0.84129,0.34572,-0.34324,0.2343,9.5823,9.4554,-0.24999,3.2238,-0.97451,-1.2941,-13.305,-23.777,7.0155,0,0,0,6.7815,6.8141,6.8609,6.7618,43.104,-75.096,-64.415,233.44,679.91,-63.597
1.61,6.5114,4.3485,1.7729,0.84009,0.36911,-0.33375,0.2159,9.4514,9.214,-0.18307,3.1723,-0.74044,-1.284,-12.864,-24.495,6.3694,0,0,0,6.7896,6.8098,6.8719,6.7704,45.051,-68.481,-64.676,156.13,642.63,10.928
1.62,6.6053,4.4394,1.7714,0.83857,0.39163,-0.32307,0.19762,9.3251,8.9657,-0.1226,3.0974,-0.51898,-1.2685,-12.407,-25.148,5.7244,0,0,0,6.7928,6.7995,6.8795,6.7756,46.235,-62.249,-64.21,81.282,603.71,81.556
1.63,6.6979,4.5278,1.7704,0.83671,0.4131,-0.3114,0.17971,9.2033,8.7112,-0.068551,2.9987,-0.31387,-1.2467,-11.942,-25.741,5.0875,0,0,0,6.7923,6.7847,6.8845,6.7788,46.689,-56.41,-63.061,10.145,563.95,147.18
1.64,6.7893,4.6136,1.77,0.83451,0.43336,-0.29901,0.16242,9.0862,8.4511,-0.020802,2.8768,-0.12876,-1.2175,-11.475,-26.278,4.4653,0,0,0,6.7894,6.767,6.8875,6.781,46.455,-50.97,-61.287,-56.017,524.13,206.68
1.65,6.8796,4.6968,1.77,0.83202,0.45229,-0.28615,0.14594,8.9738,8.1858,0.020824,2.7337,0.033221,-1.1806,-11.015,-26.762,3.8636,0,0,0,6.7851,6.7479,6.8891,6.7831,45.589,-45.925,-58.952,-115.94,485.01,258.95
1.66,6.9688,4.7773,1.7704,0.82929,0.4698,-0.27307,0.13041,8.8659,7.916,0.056557,2.5725,0.16985,-1.1356,-10.566,-27.197,3.2878,0,0,0,6.7801,6.7288,6.8895,6.7856,44.161,-41.265,-56.135,-168.38,447.38,302.89
1.67,7.057,4.8551,1.7711,0.82637,0.48585,-0.26002,0.11595,8.7624,7.642,0.086681,2.397,0.28004,-1.0829,-10.133,-27.588,2.7422,0,0,0,6.7751,6.7109,6.889,6.7887,42.249,-36.971,-52.924,-212.61,411.74,337.92
1.68,7.1441,4.9301,1.7721,0.82336,0.50043,-0.24721,0.10259,8.6632,7.3644,0.11151,2.2114,0.36383,-1.0231,-9.722,-27.938,2.2304,0,0,0,6.7705,6.6951,6.8878,6.7926,39.935,-33.023,-49.405,-248.98,378.12,364.48
1.69,7.2303,5.0024,1.7733,0.82033,0.51357,-0.23482,0.090334,8.5679,7.0834,0.13141,2.0198,0.42227,-0.95686,-9.3356,-28.25,1.7549,0,0,0,6.7667,6.6818,6.8862,6.7971,37.294,-29.402,-45.661,-277.98,346.44,383.14
1.7,7.3155,5.0718,1.7747,0.81735,0.52533,-0.22297,0.07914,8.4764,6.7995,0.14674,1.826,0.45717,-0.88521,-8.9769,-28.527,1.3177,0,0,0,6.7637,6.6714,6.8844,6.8023,34.398,-26.088,-41.767,-300.06,316.67,394.49
1.71,7.3998,5.1383,1.7763,0.81447,0.53576,-0.21177,0.068936,8.3883,6.513,0.15789,1.6333,0.47091,-0.80921,-8.6482,-28.772,0.91982,0,0,0,6.7618,6.664,6.8825,6.8079,31.314,-23.062,-37.794,-315.71,288.73,399.08
1.72,7.4832,5.202,1.7779,0.81176,0.54495,-0.20128,0.059628,8.3033,6.2241,0.16527,1.4447,0.46621,-0.72999,-8.3511,-28.989,0.56184,0,0,0,6.761,6.6598,6.8806,6.8137,28.104,-20.307,-33.806,-325.4,262.58,397.5
1.73,7.5659,5.2628,1.7796,0.80926,0.553,-0.19153,0.051111,8.2211,5.9333,0.16926,1.2625,0.44594,-0.64876,-8.0864,-29.179,0.24356,0,0,0,6.7613,6.6586,6.8786,6.8195,24.824,-17.805,-29.862,-329.61,238.17,390.31
1.74,7.6477,5.3207,1.7813,0.80698,0.55999,-0.18253,0.043275,8.1415,5.6406,0.17027,1.0887,0.41298,-0.56671,-7.8546,-29.346,-0.035731,0,0,0,6.7626,6.6603,6.8767,6.8253,21.528,-15.538,-26.016,-328.81,215.43,378.08
1.75,7.7287,5.3756,1.7829,0.80496,0.56602,-0.17428,0.036009,8.0639,5.3464,0.16868,0.92496,0.37011,-0.48505,-7.6557,-29.491,-0.27725,0,0,0,6.7651,6.6647,6.8748,6.8307,18.263,-13.491,-22.315,-323.47,194.31,361.4
1.76,7.809,5.4276,1.7846,0.80319,0.57117,-0.16674,0.029208,7.9882,5.0509,0.16485,0.77249,0.3199,-0.40488,-7.4891,-29.616,-0.48266,0,0,0,6.7685,6.6716,6.873,6.8359,15.072,-11.647,-18.801,-314.08,174.77,340.82
1.77,7.8885,5.4766,1.7862,0.80167,0.57555,-0.15986,0.022771,7.914,4.7542,0.15914,0.63225,0.26471,-0.32725,-7.3539,-29.725,-0.65402,0,0,0,6.7728,6.6806,6.8713,6.8407,11.994,-9.9907,-15.51,-301.09,156.73,316.92
1.78,7.9672,5.5227,1.7878,0.80039,0.57922,-0.15361,0.01661,7.8411,4.4564,0.15187,0.50492,0.20666,-0.2531,-7.2487,-29.817,-0.79371,0,0,0,6.778,6.6915,6.8697,6.845,9.0609,-8.5075,-12.472,-285,140.16,290.28
1.79,8.0453,5.5658,1.7893,0.79935,0.58228,-0.14792,0.010642,7.769,4.1579,0.14336,0.39097,0.14758,-0.18325,-7.1721,-29.895,-0.90439,0,0,0,6.784,6.7041,6.8684,6.8491,6.3026,-7.1829,-9.7119,-266.27,124.99,261.46
1.8,8.1226,5.6059,1.7907,0.7985,0.5848,-0.14273,0.0047983,7.6975,3.8586,0.13387,0.29063,0.089075,-0.11836,-7.122,-29.961,-0.98894,0,0,0,6.7905,6.7179,6.8672,6.8528,3.7428,-6.0032,-7.2483,-245.37,111.17,231.04
1.81,8.1992,5.6429,1.7919,0.79784,0.58686,-0.13799,-0.00098212,7.6265,3.5587,0.12366,0.20394,0.032494,-0.058995,-7.0965,-30.016,-1.0504,0,0,0,6.7976,6.7328,6.8662,6.8562,1.4007,-4.9552,-5.0945,-222.79,98.642,199.59
1.82,8.2752,5.677,1.7931,0.79733,0.58853,-0.13362,-0.0067488,7.5555,3.2583,0.11293,0.13076,-0.021047,-0.0055324,-7.0932,-30.061,-1.0919,0,0,0,6.8051,6.7483,6.8655,6.8593,-0.70904,-4.0262,-3.2581,-199,87.356,167.67
1.83,8.3504,5.7081,1.7942,0.79693,0.58987,-0.12958,-0.012542,7.4845,2.9575,0.10187,0.070766,-0.070644,0.041777,-7.1099,-30.097,-1.1166,0,0,0,6.8128,6.7642,6.8651,6.8622,-2.5767,-3.2041,-1.7407,-174.46,77.256,135.87
1.84,8.4248,5.7362,1.7952,0.79663,0.59094,-0.12581,-0.018391,7.4133,2.6564,0.090642,0.02344,-0.1156,0.082829,-7.144,-30.125,-1.1278,0,0,0,6.8207,6.7802,6.865,6.8649,-4.1974,-2.4774,-0.53835,-149.66,68.286,104.76
1.85,8.4986,5.7612,1.796,0.79638,0.59181,-0.12224,-0.02432,7.3416,2.355,0.079354,-0.0119,-0.1554,0.11766,-7.193,-30.146,-1.1284,0,0,0,6.8285,6.796,6.8651,6.8674,-5.5707,-1.8348,0.35862,-125.07,60.392,74.896
1.86,8.5717,5.7833,1.7968,0.79616,0.59252,-0.11884,-0.03034,7.2694,2.0535,0.068099,-0.03611,-0.18973,0.14643,-7.2546,-30.162,-1.1215,0,0,0,6.8362,6.8112,6.8655,6.8697,-6.7012,-1.2661,0.96565,-101.17,53.519,46.863
1.87,8.644,5.8023,1.7974,0.79595,0.59312,-0.11556,-0.036459,7.1965,1.7518,0.056939,-0.050213,-0.21843,0.16944,-7.3262,-30.172,-1.11,0,0,0,6.8435,6.8256,6.8662,6.8718,-7.598,-0.76123,1.3039,-78.425,47.613,21.23
1.88,8.7156,5.8183,1.7979,0.7957,0.59365,-0.11237,-0.042676,7.1228,1.4501,0.045907,-0.055394,-0.24152,0.18709,-7.4058,-30.177,-1.0963,0,0,0,6.8504,6.8388,6.867,6.8737,-8.2751,-0.31081,1.4001,-57.314,42.619,-1.4321
1.89,8.7865,5.8313,1.7983,0.7954,0.59414,-0.10922,-0.048985,7.0483,1.1483,0.035013,-0.052989,-0.25922,0.1999,-7.4911,-30.178,-1.0827,0,0,0,6.8567,6.8506,6.868,6.8753,-8.7513,0.093994,1.287,-38.31,38.481,-20.551
1.9,8.8566,5.8413,1.7986,0.79504,0.59463,-0.1061,-0.055374,6.973,0.8465,0.024246,-0.044479,-0.27189,0.20849,-7.5802,-30.176,-1.0711,0,0,0,6.8622,6.8607,6.8691,6.8766,-9.0499,0.46148,1.0029,-21.89,35.146,-35.554
1.91,8.9259,5.8482,1.7988,0.7946,0.59514,-0.10299,-0.061832,6.8967,0.54477,0.013579,-0.031477,-0.28011,0.21357,-7.6716,-30.169,-1.063,0,0,0,6.867,6.8688,6.8704,6.8776,-9.1993,0.7994,0.59158,-8.5261,32.558,-45.87
1.92,8.9945,5.8522,1.7989,0.79406,0.59567,-0.099862,-0.068341,6.8195,0.24312,0.0029701,-0.015706,-0.28463,0.21596,-7.7638,-30.16,-1.0595,0,0,0,6.8707,6.8749,6.8717,6.8784,-9.232,1.115,0.10253,1.4209,30.67,-51.105
1.93,9.0623,5.8531,1.7988,0.79343,0.59625,-0.096721,-0.074885,6.7414,-0.05841,-0.0076287,0.001155,-0.28633,0.21648,-7.8559,-30.147,-1.0611,0,0,0,6.8736,6.8788,6.873,6.8788,-9.1819,1.4151,-0.41468,8.0617,29.463,-51.587
1.94,9.1293,5.851,1.7987,0.7927,0.59686,-0.093561,-0.081451,6.6624,-0.3598,-0.018269,0.017621,-0.2861,0.21589,-7.9473,-30.131,-1.0678,0,0,0,6.8755,6.8807,6.8742,6.8789,-9.081,1.7065,-0.91508,11.626,28.926,-47.831
